time_s,temperature_humidity,temperature_pressure,pressure,humidity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,led_r,led_g,led_b
104.75,-2.5,-2.5,0.754406738,0,0.4595416,0.843232,2.7558929,0.1061478,0.1395378,0.2396113,-6.1450971,-7.9022844,44.9660567,255,255,0
104.8,-2.5,-2.5,0.762890116,0,0.4590594,0.856288,2.7686171,0.1032186,0.1409469,0.2391059,-6.5533858,-7.5912611,44.9639737,255,255,0
104.85,-2.5,-2.5,0.771469133,0,0.4577444,0.8702897,2.7813788,0.1002599,0.1423179,0.2386166,-6.9608847,-7.2821559,44.9558429,255,255,0
104.9,-2.5,-2.5,0.780144869,0,0.4552434,0.8851978,2.7941816,0.0972727,0.1436505,0.2381441,-7.3675091,-6.9750867,44.9417179,255,255,0
104.95,-2.5,-2.5,0.788918418,0,0.4512681,0.9009215,2.8070287,0.0942578,0.1449445,0.2376891,-7.7731733,-6.6701659,44.9216564,255,255,0
105,-2.5,-2.5,0.797790886,0,0.4456131,0.9173223,2.8199236,0.0912161,0.1461998,0.237252,-8.1777914,-6.3675008,44.8957208,255,255,0
105.05,-2.5,-2.5,0.805260978,0,0.4381699,0.9342201,2.8328695,0.0881484,0.1474161,0.2368335,-8.5812168,-6.0671508,44.8636632,255,255,0
105.1,-2.5,-2.5,0.812801193,0,0.4289331,0.9514011,2.8458699,0.0850557,0.1485933,0.2364342,-8.983417,-5.7692591,44.8258693,255,255,0
105.15,-2.5,-2.5,0.820412192,0,0.4180017,0.9686273,2.8589279,0.0819387,0.1497312,0.2360546,-9.3843047,-5.4739163,44.7824136,255,255,0
105.2,-2.5,-2.5,0.82809464,0,0.4055721,0.9856473,2.8720467,0.0787985,0.1508296,0.2356952,-9.7837922,-5.1812079,44.7333749,255,255,0
105.25,-2.5,-2.5,0.83584921,0,0.3919256,1.0022072,2.8852295,0.0756359,0.1518884,0.2353566,-10.1817914,-4.8912134,44.6788354,255,255,0
105.3,-2.5,-2.5,0.843676581,0,0.3774105,1.0180623,2.8984792,0.0724518,0.1529074,0.2350393,-10.5782141,-4.6040068,44.618881,255,255,0
105.35,-2.5,-2.5,0.851577438,0,0.3624194,1.0329878,2.9117989,0.0692472,0.1538865,0.2347436,-10.9729714,-4.3196564,44.5536011,255,255,0
105.4,-2.5,-2.5,0.859552472,0,0.3473638,1.0467891,2.9251915,0.0660229,0.1548255,0.2344702,-11.3659744,-4.0382249,44.4830883,255,255,0
105.45,-2.5,-2.5,0.867602381,0,0.3326478,1.05931,2.9386597,0.0627799,0.1557242,0.2342193,-11.7571341,-3.7597692,44.4074387,255,255,0
105.5,-2.5,-2.5,0.875727871,0,0.3186419,1.0704401,2.9522063,0.0595191,0.1565826,0.2339915,-12.1463611,-3.4843404,44.3267511,255,255,0
105.55,-2.5,-2.5,0.883929653,0,0.3056592,1.0801189,2.9658338,0.0562415,0.1574004,0.233787,-12.533566,-3.2119842,44.2411277,255,255,0
105.6,-2.5,-2.5,0.892208445,0,0.2939349,1.0883391,2.9795448,0.052948,0.1581776,0.2336064,-12.918659,-2.9427405,44.1506733,255,255,0
105.65,-2.5,-2.5,0.900564972,0,0.2836118,1.095146,2.9933416,0.0496396,0.158914,0.2334499,-13.3015508,-2.6766437,44.0554956,255,255,0
105.7,-2.5,-2.5,0.908999965,0,0.2747305,1.1006352,3.0072266,0.0463172,0.1596095,0.2333178,-13.6821514,-2.4137224,43.9557049,255,255,0
105.75,-2.5,-2.5,0.917514164,0,0.2672272,1.1049482,3.0212018,0.0429818,0.160264,0.2332104,-14.0603713,-2.1540002,43.8514142,255,255,0
105.8,-2.5,-2.5,0.926108314,0,0.2609381,1.1082651,3.0352693,0.0396343,0.1608773,0.233128,-14.4361209,-1.8974947,43.7427387,255,255,0
105.85,-2.5,-2.5,0.934783167,0,0.2556096,1.1107965,3.049431,0.0362757,0.1614493,0.2330709,-14.8093106,-1.6442186,43.6297962,255,255,0
105.9,-2.5,-2.5,0.943539483,0,0.2509153,1.1127732,3.0636886,0.032907,0.1619799,0.2330393,-15.1798511,-1.3941792,43.5127066,255,255,0
105.95,-2.5,-2.5,0.95237803,0,0.2464767,1.1144355,3.0780437,0.0295292,0.1624689,0.2330333,-15.5476531,-1.1473786,43.3915922,255,255,0
106,-2.5,-2.5,0.961299581,0,0.2418885,1.1160214,3.0924978,0.0261432,0.1629163,0.2330532,-15.9126275,-0.9038139,43.2665771,255,255,0
106.05,-2.5,-2.5,0.970304918,0,0.2367442,1.1177561,3.1070521,0.0227499,0.1633219,0.2330991,-16.2746857,-0.6634771,43.1377878,255,255,0
106.1,-2.5,-2.5,0.97939483,0,0.2306629,1.1198405,3.1217078,0.0193505,0.1636856,0.2331711,-16.6337391,-0.4263557,43.0053523,255,255,0
106.15,-2.5,-2.5,0.988570113,0,0.2233142,1.1224425,3.1364659,0.0159458,0.1640074,0.2332693,-16.9896996,-0.1924323,42.8694008,255,255,0
106.2,-2.5,-2.5,0.997831571,0,0.2144392,1.1256884,3.1513273,0.0125369,0.164287,0.2333937,-17.3424794,0.0383151,42.730065,255,255,0
106.25,-2.5,-2.5,1.00718001,0,0.203868,1.1296571,3.1662924,0.0091247,0.1645243,0.2335445,-17.6919913,0.2659128,42.5874787,255,255,0
106.3,-2.5,-2.5,1.01661626,0,0.1915301,1.1343761,3.181362,0.0057103,0.1647194,0.2337217,-18.0381483,0.4903913,42.4417769,255,255,0
106.35,-2.5,-2.5,1.02614115,0,0.17746,1.1398201,3.1965361,0.0022945,0.164872,0.2339251,-18.380864,0.7117854,42.2930966,255,255,0
106.4,-2.5,-2.5,1.03575549,0,0.1617941,1.1459117,3.211815,-0.0011215,0.164982,0.2341549,-18.7200526,0.9301336,42.1415759,255,255,0
106.45,-2.5,-2.5,1.04546015,0,0.144763,1.1525252,3.2271986,-0.0045369,0.1650494,0.2344109,-19.0556288,1.1454782,41.9873548,255,255,0
106.5,-2.5,-2.5,1.05525597,0,0.1266761,1.1594915,3.2426867,-0.0079506,0.165074,0.234693,-19.387508,1.3578653,41.8305745,255,255,0
106.55,-2.5,-2.5,1.0651438,0,0.1079019,1.1666062,3.2582788,-0.0113616,0.1650558,0.2350012,-19.7156061,1.5673441,41.6713773,255,255,0
106.6,-2.5,-2.5,1.07512452,0,0.0888444,1.1736384,3.2739744,-0.0147689,0.1649946,0.2353352,-20.0398401,1.773967,41.5099073,255,255,0
106.65,-2.5,-2.5,1.085199,0,0.0699173,1.1803414,3.2897726,-0.0181717,0.1648904,0.235695,-20.3601272,1.9777897,41.3463095,255,255,0
106.7,-2.5,-2.5,1.09536813,0,0.0515169,1.1864639,3.3056725,-0.0215688,0.164743,0.2360803,-20.6763857,2.1788705,41.1807301,255,255,0
106.75,-2.5,-2.5,1.10563278,0,0.0339973,1.1917609,3.3216729,-0.0249593,0.1645524,0.2364909,-20.9885348,2.3772702,41.0133166,255,255,0
106.8,-2.638,-2.638,1.11599565,0,0.0176472,1.1960055,3.3377725,-0.0283422,0.1643184,0.2369265,-21.2964943,2.5730521,40.8442175,255,255,0
106.85,-2.845,-2.845,1.12646348,0,0.0026715,1.1989984,3.3539696,-0.0317165,0.1640411,0.2373869,-21.600185,2.7662818,40.6735822,255,255,0
106.9,-3.052,-3.052,1.13703789,0,-0.0108216,1.2005775,3.3702626,-0.0350813,0.1637203,0.2378718,-21.8995287,2.9570266,40.5015614,255,255,0
106.95,-3.259,-3.259,1.14772002,0,-0.0228275,1.200625,3.3866496,-0.0384355,0.1633559,0.2383809,-22.1944481,3.1453558,40.3283066,255,255,0
107,-3.466,-3.466,1.15851108,0,-0.0334454,1.1990724,3.4031284,-0.0417783,0.1629479,0.2389137,-22.4848669,3.3313401,40.15397,255,255,0
107.05,-3.673,-3.673,1.16941225,0,-0.0428715,1.195904,3.4196967,-0.0451086,0.1624962,0.23947,-22.7707099,3.5150514,39.9787048,255,255,0
107.1,-3.88,-3.88,1.18042475,0,-0.0513864,1.1911569,3.4363521,-0.0484255,0.1620008,0.2400493,-23.0519029,3.6965628,39.8026651,255,255,0
107.15,-4.087,-4.087,1.1915498,0,-0.0593363,1.1849199,3.453092,-0.051728,0.1614616,0.2406513,-23.3283727,3.8759482,39.6260055,255,255,0
107.2,-4.294,-4.294,1.20278865,0,-0.0671109,1.1773283,3.4699134,-0.0550152,0.1608786,0.2412754,-23.6000474,4.0532822,39.4488813,255,255,0
107.25,-4.501,-4.501,1.21414255,0,-0.0751177,1.1685585,3.4868133,-0.0582861,0.1602517,0.2419212,-23.8668563,4.2286397,39.2714487,255,255,0
107.3,-4.708,-4.708,1.22561277,0,-0.0837555,1.1588192,3.5037886,-0.0615397,0.1595809,0.2425882,-24.1287297,4.4020957,39.0938641,255,255,0
107.35,-4.914,-4.914,1.23720059,0,-0.0933883,1.1483418,3.5208359,-0.0647752,0.1588661,0.2432758,-24.3855992,4.5737252,38.9162844,255,255,0
107.4,-5.121,-5.121,1.24890733,0,-0.1043217,1.1373699,3.5379517,-0.0679915,0.1581075,0.2439837,-24.6373977,4.743603,38.7388672,255,255,0
107.45,-5.328,-5.328,1.26073428,0,-0.1167829,1.1261474,3.5551322,-0.0711878,0.1573049,0.2447111,-24.8840594,4.9118033,38.5617703,255,255,0
107.5,-5.535,-5.535,1.27268279,0,-0.1309056,1.1149079,3.5723737,-0.0743632,0.1564584,0.2454576,-25.1255196,5.0783995,38.3851516,255,255,0
107.55,-5.742,-5.742,1.2847542,0,-0.1467214,1.1038636,3.5896721,-0.0775166,0.155568,0.2462224,-25.3617152,5.2434641,38.2091695,255,255,0
107.6,-5.949,-5.949,1.29694988,0,-0.1641574,1.0931952,3.6070233,-0.0806473,0.1546337,0.2470051,-25.5925842,5.4070684,38.0339823,255,255,0
107.65,-6.156,-6.156,1.3092712,0,-0.1830404,1.0830438,3.624423,-0.0837543,0.1536555,0.2478049,-25.818066,5.5692823,37.8597485,255,255,0
107.7,-6.363,-6.363,1.32171956,0,-0.2031085,1.0735047,3.6418668,-0.0868366,0.1526336,0.2486212,-26.0381016,5.7301742,37.6866263,255,255,0
107.75,-6.57,-6.57,1.33429637,0,-0.2240272,1.0646221,3.6593501,-0.0898935,0.1515679,0.2494533,-26.2526332,5.8898104,37.514774,255,255,0
107.8,-6.777,-6.777,1.34700307,0,-0.2454112,1.0563881,3.6768682,-0.092924,0.1504586,0.2503005,-26.4616045,6.0482555,37.3443496,255,255,0
107.85,-6.984,-6.984,1.3598411,0,-0.2668488,1.048742,3.6944163,-0.0959273,0.1493057,0.2511622,-26.6649606,6.2055716,37.1755106,255,255,0
107.9,-7.191,-7.191,1.37281192,0,-0.2879283,1.0415742,3.7119894,-0.0989024,0.1481094,0.2520375,-26.8626481,6.3618186,37.0084142,255,255,0
107.95,-7.398,-7.398,1.38591702,0,-0.3082648,1.0347303,3.7295827,-0.1018486,0.1468697,0.2529259,-27.0546151,6.5170538,36.843217,255,255,0
108,-7.605,-7.605,1.39915789,0,-0.3275243,1.0280188,3.7471909,-0.104765,0.1455868,0.2538264,-27.240811,6.6713315,36.6800748,255,255,0
108.05,-7.812,-7.812,1.41253606,0,-0.3454453,1.0212199,3.7648088,-0.1076507,0.1442608,0.2547384,-27.4211869,6.8247032,36.5191429,255,255,0
108.1,-8.019,-8.019,1.42605305,0,-0.3618555,1.0140955,3.7824311,-0.110505,0.142892,0.255661,-27.5956954,6.9772173,36.3605753,255,255,0
108.15,-8.227,-8.227,1.43971042,0,-0.3766826,1.0064003,3.8000526,-0.1133269,0.1414804,0.2565935,-27.7642904,7.1289188,36.2045252,255,255,0
108.2,-8.434,-8.434,1.45350975,0,-0.3899588,0.9978932,3.8176677,-0.1161158,0.1400263,0.2575351,-27.9269276,7.2798494,36.0511445,255,255,0
108.25,-8.641,-8.641,1.46745262,0,-0.4018185,0.9883486,3.8352709,-0.1188707,0.1385299,0.2584849,-28.0835642,7.4300471,35.9005838,255,255,0
108.3,-8.848,-8.848,1.48154064,0,-0.412489,0.9775666,3.8528568,-0.1215909,0.1369914,0.2594422,-28.2341586,7.5795463,35.7529921,255,255,0
108.35,-9.055,-9.055,1.49577545,0,-0.4222762,0.9653825,3.8704196,-0.1242757,0.1354111,0.2604061,-28.3786711,7.7283775,35.608517,255,255,0
108.4,-9.262,-9.262,1.5101587,0,-0.431544,0.9516747,3.887954,-0.1269241,0.1337892,0.2613758,-28.5170635,7.8765673,35.4673042,255,255,0
108.45,-9.469,-9.469,1.52469205,0,-0.4406905,0.9363699,3.9054541,-0.1295356,0.132126,0.2623505,-28.649299,8.0241381,35.3294975,255,255,0
108.5,-9.676,-9.676,1.53937719,0,-0.4501225,0.9194473,3.9229143,-0.1321094,0.1304219,0.2633292,-28.7753424,8.1711083,35.1952385,255,255,0
108.55,-9.883,-9.883,1.55421584,0,-0.4602284,0.900939,3.9403291,-0.1346446,0.1286771,0.2643113,-28.8951602,8.317492,35.0646667,255,255,0
108.6,-10.09,-10.09,1.56920972,0,-0.4713531,0.8809294,3.9576927,-0.1371406,0.1268921,0.2652957,-29.0087201,8.463299,34.9379191,255,255,0
108.65,-10.297,-10.297,1.58436058,0,-0.4837755,0.8595508,3.9749996,-0.1395967,0.1250671,0.2662817,-29.1159918,8.6085348,34.8151302,255,255,0
108.7,-10.504,-10.504,1.59967021,0,-0.4976897,0.8369782,3.9922441,-0.1420122,0.1232026,0.2672685,-29.2169461,8.7532003,34.6964316,255,255,0
108.75,-10.711,-10.711,1.61514038,0,-0.5131929,0.8134209,4.0094207,-0.1443864,0.1212989,0.2682551,-29.3115557,8.8972921,34.5819522,255,255,0
108.8,-10.918,-10.918,1.63077293,0,-0.5302783,0.7891132,4.0265238,-0.1467186,0.1193565,0.2692408,-29.3997945,9.0408021,34.4718176,255,255,0
108.85,-11.126,-11.126,1.64656968,0,-0.5488355,0.7643041,4.043548,-0.1490082,0.1173758,0.2702246,-29.4816383,9.1837179,34.3661502,255,255,0
108.9,-11.333,-11.333,1.66253249,0,-0.5686573,0.7392459,4.0604879,-0.1512544,0.1153574,0.2712058,-29.5570641,9.3260226,34.265069,255,255,0
108.95,-11.54,-11.54,1.67866326,0,-0.5894531,0.7141825,4.0773381,-0.1534568,0.1133016,0.2721835,-29.6260505,9.4676945,34.1686893,255,255,0
109,-11.747,-11.747,1.69496388,0,-0.6108668,0.6893392,4.0940934,-0.1556145,0.111209,0.2731568,-29.6885776,9.6087078,34.0771227,255,255,0
109.05,-11.954,-11.954,1.71143629,0,-0.6325002,0.6649118,4.1107486,-0.1577272,0.1090802,0.274125,-29.7446272,9.7490318,33.9904766,255,255,0
109.1,-12.161,-12.161,1.72808243,0,-0.6539384,0.6410584,4.1272987,-0.1597941,0.1069156,0.2750873,-29.7941822,9.8886318,33.9088546,255,255,0
109.15,-12.368,-12.368,1.74490429,0,-0.6747758,0.6178922,4.1437388,-0.1618146,0.1047159,0.2760428,-29.8372272,10.0274685,33.8323557,255,255,0
109.2,-12.575,-12.575,1.76190386,0,-0.6946429,0.5954765,4.1600639,-0.1637883,0.1024817,0.2769908,-29.8737484,10.1654983,33.7610746,255,255,0
109.25,-12.783,-12.783,1.77908317,0,-0.7132293,0.5738224,4.1762694,-0.1657145,0.1002134,0.2779304,-29.9037331,10.3026735,33.6951011,255,255,0
109.3,-12.99,-12.99,1.79644426,0,-0.7303036,0.5528884,4.1923508,-0.1675927,0.0979119,0.2788609,-29.9271704,10.4389422,33.6345205,255,255,0
109.35,-13.197,-13.197,1.81398922,0,-0.7457285,0.5325826,4.2083036,-0.1694224,0.0955778,0.2797816,-29.9440504,10.5742484,33.5794129,255,255,0
109.4,-13.404,-13.404,1.83172014,0,-0.759469,0.5127674,4.2241235,-0.1712031,0.0932116,0.2806916,-29.954365,10.7085323,33.5298533,255,255,0
109.45,-13.611,-13.611,1.84963915,0,-0.7715944,0.4932662,4.2398064,-0.1729343,0.0908142,0.2815904,-29.9581074,10.8417304,33.4859114,255,255,0
109.5,-13.818,-13.818,1.86774841,0,-0.7822738,0.4738718,4.2553485,-0.1746154,0.0883862,0.2824771,-29.955272,10.9737753,33.4476516,255,255,0
109.55,-14.026,-14.026,1.88605008,0,-0.7917648,0.4543564,4.2707459,-0.1762462,0.0859283,0.2833511,-29.9458547,11.1045962,33.4151325,255,255,0
109.6,-14.233,-14.233,1.90454637,0,-0.8003966,0.4344825,4.2859951,-0.177826,0.0834414,0.2842116,-29.9298529,11.2341192,33.3884072,255,255,0
109.65,-14.44,-14.44,1.92323952,0,-0.8085482,0.414014,4.3010927,-0.1793545,0.0809261,0.2850582,-29.907265,11.3622667,33.3675228,255,255,0
109.7,-14.647,-14.647,1.94213179,0,-0.816624,0.3927278,4.3160355,-0.1808312,0.0783833,0.28589,-29.8780909,11.4889586,33.3525205,255,255,0
109.75,-14.854,-14.854,1.96122545,0,-0.8250272,0.3704243,4.3308206,-0.1822558,0.0758137,0.2867065,-29.8423319,11.6141117,33.3434355,255,255,0
109.8,-15.061,-15.061,1.98052284,0,-0.8341333,0.3469369,4.3454451,-0.1836278,0.0732183,0.2875072,-29.7999906,11.7376403,33.3402966,255,255,0
109.85,-15.269,-15.269,2.00002629,0,-0.8442659,0.3221404,4.3599066,-0.1849469,0.0705978,0.2882914,-29.7510705,11.8594562,33.3431264,255,255,0
109.9,-15.476,-15.476,2.01973818,0,-0.8556754,0.2959569,4.3742027,-0.1862127,0.067953,0.2890586,-29.6955769,11.9794689,33.3519414,255,255,0
109.95,-15.683,-15.683,2.03966091,0,-0.8685222,0.2683601,4.3883313,-0.187425,0.0652849,0.2898083,-29.633516,12.0975861,33.3667513,255,255,0
110,-15.89,-15.89,2.05979691,0,-0.8828667,0.2393766,4.4022906,-0.1885833,0.0625943,0.29054,-29.5648953,12.2137137,33.3875594,255,255,0
110.05,-16.098,-16.098,2.08014864,0,-0.89342,0.2080118,4.390928,-0.1896873,0.0598822,0.2912531,-29.4897235,12.3277558,33.4143625,255,255,0
110.1,-16.305,-16.305,2.10071859,0,-0.9051624,0.175792,4.379405,-0.1907368,0.0571494,0.2919474,-29.4080106,12.4396155,33.4471505,255,255,0
110.15,-16.512,-16.512,2.1215093,0,-0.9178581,0.1428899,4.3677234,-0.1917316,0.0543968,0.2926224,-29.3197678,12.5491947,33.4859071,255,255,0
110.2,-16.719,-16.719,2.14252331,0,-0.9311944,0.1095138,4.3558851,-0.1926712,0.0516254,0.2932776,-29.2250073,12.6563944,33.5306088,255,255,0
110.25,-16.926,-16.926,2.16376321,0,-0.944801,0.0758992,4.3438921,-0.1935556,0.0488362,0.2939127,-29.1237427,12.7611152,33.5812257,255,255,0
110.3,-17.134,-17.134,2.18523163,0,-0.9582744,0.0422981,4.331747,-0.1943844,0.0460301,0.2945274,-29.0159885,12.863257,33.637721,255,255,0
110.35,-17.341,-17.341,2.2069312,0,-0.9712039,0.0089677,4.3194523,-0.1951575,0.043208,0.2951214,-28.9017606,12.9627201,33.7000513,255,255,0
110.4,-17.548,-17.548,2.22886462,0,-0.9831978,-0.0238404,4.3070107,-0.1958746,0.0403709,0.2956944,-28.7810758,13.0594046,33.7681664,255,255,0
110.45,-17.756,-17.756,2.25103461,0,-0.9939093,-0.0558919,4.2944254,-0.1965357,0.0375199,0.2962462,-28.6539522,13.1532111,33.8420095,255,255,0
110.5,-17.963,-17.963,2.27344391,0,-1.0030585,-0.0869798,4.2816996,-0.1971405,0.0346558,0.2967766,-28.520409,13.2440411,33.9215172,255,255,0
110.55,-18.17,-18.17,2.29609531,0,-1.0104506,-0.1169336,4.2688367,-0.1976888,0.0317798,0.2972853,-28.3804663,13.3317967,34.0066192,255,255,0
110.6,-18.377,-18.377,2.31899164,0,-1.0159886,-0.1456266,4.2558403,-0.1981807,0.0288928,0.2977722,-28.2341455,13.4163813,34.0972391,255,255,0
110.65,-18.585,-18.585,2.34213574,0,-1.0196794,-0.1729816,4.2427142,-0.1986159,0.0259957,0.2982373,-28.081469,13.4976998,34.1932937,255,255,0
110.7,-18.792,-18.792,2.36553052,0,-1.0216333,-0.1989735,4.2294624,-0.1989943,0.0230897,0.2986803,-27.9224603,13.5756587,34.2946937,255,255,0
110.75,-18.999,-18.999,2.38917889,0,-1.0220572,-0.2236307,4.2160892,-0.199316,0.0201757,0.2991014,-27.757144,13.6501664,34.4013432,255,255,0
110.8,-19.206,-19.206,2.41308383,0,-1.0212411,-0.2470327,4.2025987,-0.1995807,0.0172548,0.2995003,-27.5855458,13.7211335,34.5131404,255,255,0
110.85,-19.414,-19.414,2.43724834,0,-1.0195391,-0.2693066,4.1889956,-0.1997886,0.0143279,0.2998772,-27.4076923,13.7884729,34.6299773,255,255,0
110.9,-19.621,-19.621,2.46167545,0,-1.0173468,-0.2906206,4.1752845,-0.1999395,0.0113962,0.3002321,-27.2236114,13.8521002,34.7517401,255,255,0
110.95,-19.828,-19.828,2.48636824,0,-1.0150757,-0.3111757,4.16147,-0.2000335,0.0084605,0.300565,-27.0333318,13.9119338,34.8783091,255,255,0
111,-20.036,-20.036,2.51132984,0,-1.0131264,-0.3311964,4.1475573,-0.2000705,0.0055219,0.300876,-26.8368835,13.9678952,35.0095589,255,255,0
111.05,-20.243,-20.243,2.53656339,0,-1.0118632,-0.35092,4.1335514,-0.2000506,0.0025815,0.3011652,-26.6342974,14.0199089,35.1453588,255,255,0
111.1,-20.45,-20.45,2.56207209,0,-1.01159,-0.3705849,4.1194573,-0.1999738,-0.0003597,0.3014329,-26.4256056,14.0679032,35.2855726,255,255,0
111.15,-20.658,-20.658,2.58785918,0,-1.012531,-0.3904197,4.1052805,-0.1998402,-0.0033008,0.3016792,-26.2108411,14.1118098,35.4300591,255,255,0
111.2,-20.865,-20.865,2.61392793,0,-1.0148163,-0.4106322,4.0910263,-0.1996499,-0.0062407,0.3019043,-25.990038,14.1515643,35.5786721,255,255,0
111.25,-21.072,-21.072,2.64028166,0,-1.0184731,-0.4313994,4.0767002,-0.1994029,-0.0091784,0.3021085,-25.7632317,14.1871062,35.7312605,255,255,0
111.3,-21.28,-21.28,2.66692374,0,-1.0234246,-0.4528591,4.0623079,-0.1990993,-0.0121129,0.302292,-25.5304583,14.2183794,35.8876688,255,255,0
111.35,-21.487,-21.487,2.69385756,0,-1.0294947,-0.4751033,4.0478549,-0.1987394,-0.0150433,0.3024552,-25.2917554,14.2453319,36.0477372,255,255,0
111.4,-21.694,-21.694,2.72108657,0,-1.0364192,-0.4981737,4.0333471,-0.1983231,-0.0179685,0.3025984,-25.0471613,14.2679161,36.2113015,255,255,0
111.45,-21.902,-21.902,2.74861426,0,-1.0438635,-0.5220593,4.0187902,-0.1978507,-0.0208876,0.3027219,-24.7967156,14.2860891,36.3781939,255,255,0
111.5,-22.109,-22.109,2.77644416,0,-1.0514437,-0.5466967,4.0041901,-0.1973223,-0.0237995,0.3028261,-24.5404591,14.2998126,36.5482426,255,255,0
111.55,-22.316,-22.316,2.80457985,0,-1.0587521,-0.5719729,3.9895527,-0.1967381,-0.0267034,0.3029114,-24.2784334,14.3090532,36.7212726,255,255,0
111.6,-22.524,-22.524,2.83302496,0,-1.065383,-0.5977301,3.974884,-0.1960984,-0.0295983,0.3029784,-24.0106817,14.3137823,36.8971055,255,255,0
111.65,-22.731,-22.731,2.86178315,0,-1.0709594,-0.6237725,3.9601899,-0.1954033,-0.0324832,0.3030274,-23.7372479,14.3139762,37.0755601,255,255,0
111.7,-22.939,-22.939,2.89085814,0,-1.0751576,-0.6498756,3.9454764,-0.1946531,-0.0353571,0.3030589,-23.4581773,14.3096164,37.2564521,255,255,0
111.75,-23.146,-23.146,2.92025369,0,-1.0777276,-0.6757959,3.9307496,-0.1938481,-0.0382193,0.3030735,-23.1735163,14.3006894,37.4395952,255,255,0
111.8,-23.353,-23.353,2.94997362,0,-1.07851,-0.7012819,3.9160155,-0.1929884,-0.0410687,0.3030717,-22.8833126,14.2871869,37.6248005,255,255,0
111.85,-23.561,-23.561,2.98002179,0,-1.077446,-0.7260857,3.9012801,-0.1920744,-0.0439044,0.303054,-22.5876148,14.2691055,37.8118772,255,255,0
111.9,-23.768,-23.768,3.0104021,0,-1.0745814,-0.7499739,3.8865493,-0.1911064,-0.0467257,0.303021,-22.2864731,14.2464473,38.0006328,255,255,0
111.95,-23.976,-23.976,3.04111851,0,-1.0700637,-0.7727384,3.8718293,-0.1900846,-0.0495315,0.3029734,-21.9799388,14.2192195,38.1908735,255,255,0
112,-24.183,-24.183,3.07217505,0,-1.0641327,-0.7942058,3.8571259,-0.1890095,-0.052321,0.3029117,-21.6680643,14.1874343,38.3824038,255,255,0
112.05,-24.39,-24.39,3.10357576,0,-1.0571049,-0.8142449,3.842445,-0.1878814,-0.0550933,0.3028367,-21.3509035,14.1511092,38.5750277,255,255,0
112.1,-24.598,-24.598,3.13532476,0,-1.0493535,-0.8327729,3.8277927,-0.1867005,-0.0578477,0.3027488,-21.0285115,14.1102668,38.7685482,255,255,0
112.15,-24.805,-24.805,3.16742622,0,-1.0412839,-0.8497589,3.8131746,-0.1854674,-0.0605833,0.3026489,-20.7009448,14.0649346,38.962768,255,255,0
112.2,-25.013,-25.013,3.19988436,0,-1.0333078,-0.8652252,3.7985965,-0.1841824,-0.0632993,0.3025376,-20.368261,14.0151453,39.1574894,255,255,0
112.25,-25.22,-25.22,3.23270344,0,-1.0258169,-0.8792462,3.7840642,-0.1828458,-0.0659949,0.3024157,-20.0305195,13.9609365,39.352515,255,255,0
112.3,-25.428,-25.428,3.26588781,0,-1.0191571,-0.8919446,3.7695834,-0.1814581,-0.0686692,0.3022838,-19.6877806,13.9023505,39.5476473,255,255,0
112.35,-25.635,-25.635,3.29944184,0,-1.0136069,-0.9034859,3.7551594,-0.1800198,-0.0713216,0.3021427,-19.3401063,13.8394345,39.7426897,255,255,0
112.4,-25.842,-25.842,3.33336998,0,-1.0093589,-0.9140704,3.7407979,-0.1785312,-0.0739512,0.3019931,-18.9875601,13.7722401,39.9374461,255,255,0
112.45,-26.05,-26.05,3.36767672,0,-1.0065078,-0.9239242,3.7265043,-0.1769929,-0.0765574,0.3018358,-18.6302067,13.7008238,40.1317215,255,255,0
112.5,-26.257,-26.257,3.40236663,0,-1.0050444,-0.9332883,3.7122837,-0.1754054,-0.0791393,0.3016715,-18.2681125,13.625246,40.3253221,255,255,0
112.55,-26.465,-26.465,3.43744431,0,-1.0048562,-0.9424077,3.6981413,-0.173769,-0.0816964,0.3015011,-17.9013453,13.5455718,40.5180555,255,255,0
112.6,-26.672,-26.672,3.47291443,0,-1.0057345,-0.9515199,3.6840823,-0.1720843,-0.0842278,0.3013253,-17.5299744,13.4618701,40.709731,255,255,0
112.65,-26.88,-26.88,3.50878175,0,-1.0073888,-0.9608437,3.6701115,-0.1703519,-0.0867328,0.3011449,-17.1540708,13.3742138,40.9001597,255,255,0
